"Cluster"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"	"nlp"
"CD8-Naive:NLR_post_up"	"hsa05323"	"Rheumatoid arthritis"	"7/154"	"93/8159"	0.00181583500566749	0.0151997856812204	0.011076766893197	"LTB/CCL5/HLA-DQB1/HLA-DRB1/TNFSF13B/HLA-DRB5/HLA-DRA"	7	1.95558698377208
"CD8-Naive:NLR_post_up"	"hsa04924"	"Renin secretion"	"6/154"	"69/8159"	0.00184612781553284	0.0151997856812204	0.011076766893197	"CALM1/PTGER2/CALM2/ORAI1/PLCB1/GNAI2"	6	1.95558698377208
"CD4-Naive:NLR_post_up"	"hsa05135"	"Yersinia infection"	"17/468"	"137/8159"	0.00207462689373869	0.0147153768044256	0.0112238076748164	"RAC2/CASP1/ACTB/PYCARD/ACTG1/ARPC2/ARPC3/RHOG/IKBKG/ARPC5/ACTR3/RHOA/TNF/FOS/ARF6/MAP2K3/RAC1"	17	1.94985978375461
"CD16-NK:NLR_pre_up"	"hsa05014"	"Amyotrophic lateral sclerosis"	"25/271"	"364/8159"	0.00043220987817222	0.0130143196649635	0.0113233932994827	"NDUFA12/XBP1/HNRNPA1/PSMC6/PFN1/PSMA4/NDUFB2/COX7C/NDUFB3/NDUFB1/PSMA3/PPP3CA/COX6C/ATP5PB/SRSF3/HNRNPA2B1/NDUFA1/NUP210/SETX/PSMB3/ATP5F1E/PSMB7/COX6B1/NDUFA4/COX7B"	25	1.94602340791745
"CD4-Naive:NLR_post_up"	"hsa04658"	"Th1 and Th2 cell differentiation"	"13/468"	"92/8159"	0.0021431320857661	0.0148558019581514	0.011330913659194	"HLA-DRB5/HLA-DRB1/HLA-DQB1/HLA-DRA/TBX21/STAT1/IKBKG/IL12RB2/HLA-DPA1/FOS/STAT5A/HLA-DMB/IL2RB"	13	1.94573506973518
"CD4-Activated:NLR_post_up"	"hsa05417"	"Lipid and atherosclerosis"	"26/533"	"215/8159"	0.00164249590733727	0.0144174640755161	0.0115743132651545	"BID/CASP1/IKBKE/CYBB/IKBKG/CALM1/MAP2K3/BAX/TANK/TNFSF10/POU2F2/HSPA1A/CALM2/FAS/TBK1/TRAF3/PYCARD/NCF2/MYD88/TNF/HSPA1B/CD36/BAD/ICAM1/CYBA/TICAM1"	26	1.93650476739438
"CD4-Naive:NLR_post_up"	"hsa05332"	"Graft-versus-host disease"	"8/468"	"42/8159"	0.00231330471785082	0.0156790653098778	0.0119588384244452	"HLA-DRB5/HLA-DRB1/HLA-DQB1/HLA-DRA/FAS/HLA-DPA1/TNF/HLA-DMB"	8	1.92231100181522
"CD16-NK:NLR_pre_up"	"hsa05016"	"Huntington disease"	"22/271"	"306/8159"	0.000518087386095952	0.0140401681632003	0.0122159552089993	"POLR2L/NDUFA12/PLCB1/PSMC6/PSMA4/NDUFB2/COX7C/NDUFB3/NDUFB1/SLC25A5/PSMA3/COX6C/ATP5PB/NDUFA1/CLTC/CASP8/PSMB3/ATP5F1E/PSMB7/COX6B1/NDUFA4/COX7B"	22	1.91307256833213
"CD8-Naive:NLR_post_up"	"hsa05152"	"Tuberculosis"	"10/154"	"180/8159"	0.00210491480534228	0.0167714179651465	0.0122220859665035	"CALM1/TRADD/CALM2/IL10RA/HLA-DQB1/HLA-DRB1/HLA-DRB5/CTSS/HLA-DRA/RAB7A"	10	1.91285466590773
"CD8-Naive:NLR_post_up"	"hsa04137"	"Mitophagy - animal"	"6/154"	"72/8159"	0.00229733698098337	0.0177325698219654	0.0129225205180315	"UBC/OPTN/GABARAPL1/TAX1BP1/RAB7A/ATF4"	6	1.88865276959859
"CD8-Activated:NLR_pre_down"	"hsa05166"	"Human T-cell leukemia virus 1 infection"	"18/268"	"222/8159"	0.000357496624005874	0.0163256791629349	0.0137353966065415	"ZFP36/CD3E/RELA/PIK3R1/AKT2/MAD1L1/NFKBIA/ELK1/LCK/HLA-DPB1/B2M/MAP2K1/JUN/HLA-DPA1/HLA-E/CRTC2/GPS2/HLA-DRB1"	18	1.86215879590518
"CD8-Activated:NLR_post_up"	"hsa01200"	"Carbon metabolism"	"17/531"	"115/8159"	0.00116171358665734	0.0177576219674765	0.01438312059671	"ENO1/TKTL1/MDH1/SDHB/FH/PFKP/ADH5/IDH3G/ACAT1/SDHC/ESD/PGK1/PGD/FBP1/CAT/ME2/TPI1"	17	1.84214687814641
"CD16-NK:NLR_post_up"	"hsa05415"	"Diabetic cardiomyopathy"	"20/402"	"203/8159"	0.00235203827181123	0.0182282966065371	0.0144836040948376	"PPP1CA/ATP5F1B/RAC2/SDHC/ATP5PB/UQCRC2/NDUFS2/NDUFB3/CYBB/GAPDH/PARP1/SDHB/PDHA1/NDUFS6/PRKCA/ATP5F1C/SLC25A5/NDUFB5/NDUFAB1/VDAC1"	20	1.83912335500784
"CD16-NK:NLR_post_up"	"hsa04672"	"Intestinal immune network for IgA production"	"8/402"	"49/8159"	0.00246666795106884	0.018395064438822	0.0146161123215088	"HLA-DQB1/HLA-DMA/HLA-DQA1/HLA-DMB/HLA-DRB1/HLA-DRB5/HLA-DRA/LTBR"	8	1.83516812818808
"CD16-NK:NLR_post_up"	"hsa05203"	"Viral carcinogenesis"	"20/402"	"204/8159"	0.00249223453687266	0.018395064438822	0.0146161123215088	"HDAC9/HDAC1/ATP6V0D1/CDK6/MRPS18B/BAX/ACTN4/CCND2/STAT5A/HDAC7/LTBR/CDKN2A/TRAF5/HLA-A/YWHAZ/YWHAE/IKBKG/SYK/ACTN1/MDM2"	20	1.83516812818808
"CD8-Naive:NLR_pre_up"	"hsa05140"	"Leishmaniasis"	"6/116"	"77/8159"	0.00075653391589173	0.0182187268003084	0.0147588036655421	"ITGA4/STAT1/ITGB1/TAB2/TGFB1/CYBA"	6	1.83094884458009
"CD8-Naive:NLR_pre_up"	"hsa05170"	"Human immunodeficiency virus 1 infection"	"10/116"	"212/8159"	0.000839572663608681	0.0182187268003084	0.0147588036655421	"CFL1/ELOB/APOBEC3C/GNAI2/PPP3CA/TAB2/CALM2/FAS/TRADD/NFATC2"	10	1.83094884458009
"CD8-Naive:NLR_pre_up"	"hsa05417"	"Lipid and atherosclerosis"	"10/116"	"215/8159"	0.000935296640616993	0.0184508519103534	0.0149468458356974	"PPP3CA/TAB2/CALM2/FAS/TANK/HSP90AA1/CYBA/NFATC2/CCL5/TNFSF10"	10	1.825450444843
"CD8-Activated:NLR_post_down"	"hsa04932"	"Non-alcoholic fatty liver disease"	"15/277"	"155/8159"	0.000238453124028236	0.0164532655579483	0.0151229481291592	"UQCRQ/NDUFA3/ITCH/NDUFB1/UQCR11/AKT2/NDUFA13/NDUFC1/NDUFA1/NDUFB8/PIK3R1/NDUFA7/NDUFA11/CYCS/ERN1"	15	1.82036353744468
"CD4-Naive:NLR_pre_down"	"hsa05166"	"Human T-cell leukemia virus 1 infection"	"13/163"	"222/8159"	0.000483090119996529	0.0164940769541672	0.0154007677352277	"ZFP36/MYC/LCK/NFATC1/NFKBIA/CCND3/CRTC3/TGFBR2/SLC25A5/FOS/CD3E/ITGB2/CRTC2"	13	1.81245762884781
"CD4-Activated:NLR_post_up"	"hsa05017"	"Spinocerebellar ataxia"	"19/533"	"143/8159"	0.00232448676537776	0.0196518957825104	0.0157765052750999	"PSMD4/PSMA5/PSMB7/ATG101/PSMA4/PSMD8/PSMD12/PSMB1/PSMD11/KAT5/PSMD13/NOP56/PSMA7/PSMC5/PSMD1/PSMC2/WIPI1/PSMA3/PSMC4"	19	1.80198919300417
"CD4-Activated:NLR_post_up"	"hsa05171"	"Coronavirus disease - COVID-19"	"27/533"	"232/8159"	0.00236320265739049	0.0196518957825104	0.0157765052750999	"RPL21/CASP1/IKBKE/CYBB/RPS27L/RPS20/IKBKG/RPL27A/CFD/OAS2/TBK1/TRAF3/RPL23A/IFNAR2/MYD88/RPL13A/TNF/STAT2/CGAS/STAT1/OAS1/IFIH1/RPL27/RPS3A/RPS18/OAS3/DDX58"	27	1.80198919300417
"CD8-Activated:NLR_post_up"	"hsa01040"	"Biosynthesis of unsaturated fatty acids"	"7/531"	"27/8159"	0.0013431660976397	0.019598014424652	0.0158737811539237	"ELOVL6/FADS2/ELOVL1/SCP2/TECR/HSD17B12/HSD17B4"	7	1.79931961144997
"CD8-Naive:NLR_pre_up"	"hsa04360"	"Axon guidance"	"9/116"	"182/8159"	0.00110075163118402	0.0199052586639111	0.0161250458252397	"CFL1/MYL12B/GNAI2/ITGB1/PPP3CA/FYN/ILK/NFATC2/MYL12A"	9	1.79249904248368
"CD8-Naive:NLR_post_up"	"hsa05133"	"Pertussis"	"6/154"	"76/8159"	0.00302250899719659	0.0226230218881078	0.0164864127119814	"CFL1/CALM1/CALM2/ITGB1/CASP1/GNAI2"	6	1.78287383246195
"CD4-Naive:NLR_post_up"	"hsa04650"	"Natural killer cell mediated cytotoxicity"	"16/468"	"131/8159"	0.0032607417626594	0.0216201356002417	0.016490250104067	"RAC2/TYROBP/CD48/ICAM2/HCST/TNFSF10/FCGR3A/FAS/NCR3/FCER1G/BID/TNF/SHC1/SH2D1A/PTPN6/RAC1"	16	1.78277275745478
"CD8-Activated:NLR_post_down"	"hsa04714"	"Thermogenesis"	"19/277"	"232/8159"	0.000329202940120087	0.0181720022946288	0.0167027175934613	"UQCRQ/ATP5ME/ATP5F1E/NDUFA3/NDUFB1/UQCR11/NDUFA13/NDUFC1/NDUFA1/NDUFB8/COX20/ATP5PO/NDUFAF6/COX17/SMARCC1/COX19/NDUFA7/NDUFA11/GNAS"	19	1.77721286179704
"CD4-Activated:NLR_pre_down"	"hsa05135"	"Yersinia infection"	"10/183"	"137/8159"	0.00098528449357375	0.0225332034566404	0.0174118189532881	"FOS/NFKBIA/JUN/WAS/NFATC1/RELA/ZAP70/LCK/PIK3R1/ACTB"	10	1.75915585725073
"CD4-Activated:NLR_pre_down"	"hsa04658"	"Th1 and Th2 cell differentiation"	"8/183"	"92/8159"	0.00102620628830478	0.0225332034566404	0.0174118189532881	"FOS/NFKBIA/JUN/CD3E/NFATC1/RELA/ZAP70/LCK"	8	1.75915585725073
"CD4-Activated:NLR_pre_down"	"hsa05162"	"Measles"	"10/183"	"139/8159"	0.00110135308113393	0.0225332034566404	0.0174118189532881	"FOS/RACK1/NFKBIA/TNFAIP3/JUN/CD3E/RELA/STAT3/PIK3R1/EIF3H"	10	1.75915585725073
"CD4-Activated:NLR_pre_down"	"hsa04657"	"IL-17 signaling pathway"	"8/183"	"94/8159"	0.00118151628611598	0.0225332034566404	0.0174118189532881	"FOS/NFKBIA/TNFAIP3/FOSB/JUN/CEBPB/RELA/HSP90B1"	8	1.75915585725073
"CD8-Activated:NLR_post_up"	"hsa05132"	"Salmonella infection"	"29/531"	"249/8159"	0.00154521361459494	0.0215658074036946	0.0174676321649863	"ANXA2/TNFSF10/ACTG1/ACTR3/CD14/HSP90AA1/MYL12A/TRADD/NAIP/GSDMD/DYNLRB1/ARPC5/BCL2/PYCARD/BIRC3/ACTB/ARPC3/SNX18/LY96/ACTR2/VPS41/DYNLL1/HSP90B1/ELMO2/CASP1/BAX/LEF1/VPS11/IKBKG"	29	1.75776596206777
"CD4-Naive:NLR_pre_up"	"hsa00190"	"Oxidative phosphorylation"	"9/139"	"134/8159"	0.000448796808780291	0.0207344125656494	0.0175739381964493	"COX6B1/NDUFB3/ATP5PF/NDUFS5/NDUFA6/ATP5MF/COX7C/NDUFS6/NDUFA12"	9	1.75513090524716
"CD4-Naive:NLR_post_up"	"hsa05321"	"Inflammatory bowel disease"	"10/468"	"65/8159"	0.00363738964521152	0.0236043370593513	0.0180036531151567	"HLA-DRB5/HLA-DRB1/HLA-DQB1/HLA-DRA/TBX21/STAT1/IL12RB2/HLA-DPA1/TNF/HLA-DMB"	10	1.74463936340878
"CD8-Naive:NLR_post_up"	"hsa04064"	"NF-kappa B signaling pathway"	"7/154"	"104/8159"	0.0034285239028847	0.0249072177650741	0.0181510088976249	"LTB/TRADD/TNFSF13B/CFLAR/CD40LG/TRAF5/PARP1"	7	1.74109923032518
"CD8-Naive:NLR_pre_up"	"hsa05012"	"Parkinson disease"	"11/116"	"266/8159"	0.00136386605885852	0.0227660719055614	0.0184425612817306	"UBA52/UQCR10/NDUFS5/GNAS/GNAI2/PSMA4/PSMA5/CALM2/COX7C/NDUFB6/COX7A2"	11	1.73417876477493
"CD4-Naive:NLR_post_up"	"hsa05133"	"Pertussis"	"11/468"	"76/8159"	0.0038070872440823	0.0241908668634396	0.0184510149329427	"CFL1/CALM1/CASP1/CALM2/PYCARD/GNAI3/RHOA/TNF/FOS/ITGAM/GNAI2"	11	1.73397973965921
"CD4-Activated:NLR_pre_down"	"hsa05132"	"Salmonella infection"	"14/183"	"249/8159"	0.00138800929807841	0.0247065655057958	0.0190912156086575	"FOS/NFKBIA/JUN/MYC/LEF1/RELA/RIPK3/TUBA1A/HSP90B1/CYTH1/DCTN2/TUBA1C/ACTB/SKP1"	14	1.71916641758203
"CD4-Activated:NLR_pre_down"	"hsa05208"	"Chemical carcinogenesis - reactive oxygen species"	"13/183"	"223/8159"	0.00148343346776528	0.024754795993333	0.0191284841896049	"FOS/NFKBIA/JUN/GSTM1/RELA/SLC25A5/VDAC2/GSTM2/SDHD/PIK3R1/ATP5F1A/NDUFA11/CBR1"	13	1.71831944367751
"CD16-NK:NLR_post_up"	"hsa05418"	"Fluid shear stress and atherosclerosis"	"15/402"	"139/8159"	0.00340523911997692	0.0245493983068104	0.0195061433065997	"ACTG1/RAC2/ACTB/GSTP1/HSP90AA1/PECAM1/GSTO1/TNFRSF1A/CALM1/CALM2/KEAP1/IKBKG/HSP90AB1/GSTM4/ICAM1"	15	1.70982858945906
"CD16-NK:NLR_post_up"	"hsa04061"	"Viral protein interaction with cytokine and cytokine receptor"	"12/402"	"100/8159"	0.00357757934427569	0.0252056726528515	0.0200275972861366	"IL2RB/TNFSF10/IL18RAP/TNFRSF1A/LTA/CX3CR1/PPBP/LTBR/XCL2/TNFSF14/CXCR3/CXCR1"	12	1.69837114995572
"CD8-Naive:NLR_pre_up"	"hsa05020"	"Prion disease"	"11/116"	"273/8159"	0.00167905631667546	0.0248642551999994	0.0201422780422018	"UQCR10/NDUFS5/PSMA4/PPP3CA/PSMA5/FYN/CYBA/CCL5/COX7C/NDUFB6/COX7A2"	11	1.69589141336484
"CD8-Naive:NLR_pre_up"	"hsa05167"	"Kaposi sarcoma-associated herpesvirus infection"	"9/116"	"194/8159"	0.00171872731797231	0.0248642551999994	0.0201422780422018	"UBA52/MAP1LC3B/STAT1/PPP3CA/CALM2/FAS/TRADD/NFATC2/CDK6"	9	1.69589141336484
"CD4-Activated:NLR_pre_up"	"hsa05020"	"Prion disease"	"16/194"	"273/8159"	0.00076708617473459	0.0244401525688444	0.0201903991907842	"NDUFS5/COX7B/NDUFS6/NDUFA1/COX7C/HSPA1A/NDUFB3/PSMC6/NDUFA12/NDUFA2/CSNK2A2/SEM1/NCF2/UQCRB/COX6B1/PSMA4"	16	1.69485509439757
"CD4-Activated:NLR_pre_up"	"hsa05208"	"Chemical carcinogenesis - reactive oxygen species"	"14/194"	"223/8159"	0.000842941247452838	0.0244401525688444	0.0201903991907842	"NDUFS5/COX7B/NDUFS6/SOS1/NDUFA1/COX7C/NDUFB3/PTEN/NDUFA12/NDUFA2/NCF2/SOS2/UQCRB/COX6B1"	14	1.69485509439757
"CD4-Activated:NLR_pre_up"	"hsa05016"	"Huntington disease"	"17/194"	"306/8159"	0.00095918666045111	0.0244401525688444	0.0201903991907842	"NDUFS5/GNAQ/COX7B/CASP8/CLTC/NDUFS6/NDUFA1/COX7C/NDUFB3/PSMC6/NDUFA12/NDUFA2/PIK3C3/SEM1/UQCRB/COX6B1/PSMA4"	17	1.69485509439757
"CD4-Activated:NLR_pre_up"	"hsa05415"	"Diabetic cardiomyopathy"	"13/194"	"203/8159"	0.0010740403281397	0.0244401525688444	0.0201903991907842	"NDUFS5/COX7B/NDUFS6/NDUFA1/COX7C/NDUFB3/PTEN/NDUFA12/NDUFA2/PRKCB/NCF2/UQCRB/COX6B1"	13	1.69485509439757
"CD4-Activated:NLR_pre_up"	"hsa04932"	"Non-alcoholic fatty liver disease"	"11/194"	"155/8159"	0.00113435307281556	0.0244401525688444	0.0201903991907842	"NDUFS5/COX7B/CASP8/NDUFS6/NDUFA1/COX7C/NDUFB3/NDUFA12/NDUFA2/UQCRB/COX6B1"	11	1.69485509439757
"CD4-Naive:NLR_post_up"	"hsa03040"	"Spliceosome"	"17/468"	"147/8159"	0.0043622015562035	0.0271524790743279	0.0207099150144141	"SF3B5/ZMAT2/SNRPD3/PRPF19/PHF5A/SNRNP40/HSPA1A/HNRNPC/SRSF3/SNU13/MAGOH/TXNL4A/PUF60/PPIE/PPIL1/EIF4A3/SRSF5"	17	1.68382168328167
"CD4-Activated:NLR_post_up"	"hsa03040"	"Spliceosome"	"19/533"	"147/8159"	0.00318985825484279	0.025846030987957	0.0207491454633499	"SF3B5/SRSF5/PLRG1/PUF60/HSPA1A/PPIL1/SRSF3/EIF4A3/HSPA1B/SNRPD3/PPIE/U2AF1L4/CDC5L/MAGOHB/PRPF19/SNU13/USP39/SF3A3/SF3B3"	19	1.68299978464797
"CD4-Naive:NLR_pre_up"	"hsa05016"	"Huntington disease"	"14/139"	"306/8159"	0.000691170795747584	0.0245652458038173	0.020820850852176	"COX6B1/POLR2B/NDUFB3/ATP5PF/PSMC6/NDUFS5/GNAQ/PSMA4/NDUFA6/KLC1/PSMD1/COX7C/NDUFS6/NDUFA12"	14	1.68150152684976
"CD4-Naive:NLR_pre_up"	"hsa05020"	"Prion disease"	"13/139"	"273/8159"	0.000744401387994463	0.0245652458038173	0.020820850852176	"COX6B1/NDUFB3/ATP5PF/PSMC6/HSPA1A/NDUFS5/PSMA4/NDUFA6/KLC1/PSMD1/COX7C/NDUFS6/NDUFA12"	13	1.68150152684976
"CD16-NK:NLR_post_up"	"hsa04670"	"Leukocyte transendothelial migration"	"13/402"	"114/8159"	0.00387525265988924	0.0265420796168584	0.0210894622422576	"TXK/ACTG1/RAC2/VASP/ACTB/PECAM1/CYBB/MYL12A/ACTN4/PRKCA/ACTN1/GNAI3/ICAM1"	13	1.67593449414376
"CD16-NK:NLR_post_up"	"hsa04530"	"Tight junction"	"17/402"	"169/8159"	0.00393850213669512	0.0265420796168584	0.0210894622422576	"ARPC5L/ACTG1/ACTR3/VASP/ARPC3/ACTB/MYL6B/ACTR2/HCLS1/MYL12A/ARPC5/ACTN4/RAB8A/RAB8B/PPP2R1A/ACTN1/TUBA1B"	17	1.67593449414376
"CD4-Naive:NLR_post_up"	"hsa00010"	"Glycolysis / Gluconeogenesis"	"10/468"	"67/8159"	0.00454953162842844	0.0277521429334135	0.021167294523846	"PGAM1/ENO1/GALM/GAPDH/GPI/TPI1/PFKP/HK1/LDHA/ADH5"	10	1.67433464733961
"CD4-Naive:NLR_pre_up"	"hsa04723"	"Retrograde endocannabinoid signaling"	"9/139"	"148/8159"	0.000922141807109049	0.0254886549749085	0.021603507975999	"GNAI2/NDUFB3/NDUFS5/GNAQ/NDUFA6/PRKCB/GNB1/NDUFS6/NDUFA12"	9	1.66547572241759
"CD4-Naive:NLR_pre_up"	"hsa04924"	"Renin secretion"	"6/139"	"69/8159"	0.00109027635370208	0.0254886549749085	0.021603507975999	"GNAI2/GNAS/GNAQ/PTGER2/CALM2/ORAI1"	6	1.66547572241759
"CD4-Naive:NLR_pre_up"	"hsa04621"	"NOD-like receptor signaling pathway"	"10/139"	"184/8159"	0.00114800458361846	0.0254886549749085	0.021603507975999	"CARD16/IKBKE/CARD8/GBP4/BIRC3/GBP5/STAT1/NAIP/CASP4/GBP1"	10	1.66547572241759
"CD4-Naive:NLR_pre_up"	"hsa04611"	"Platelet activation"	"8/139"	"124/8159"	0.00121374547499564	0.0254886549749085	0.021603507975999	"GNAI2/TLN1/MYL12A/GNAS/VAMP8/GNAQ/RASGRP1/ORAI1"	8	1.66547572241759
"CD4-Activated:NLR_post_up"	"hsa01212"	"Fatty acid metabolism"	"10/533"	"57/8159"	0.00345710524796542	0.0273111314589268	0.0219253253884123	"ACAT1/SCP2/ECHS1/ACADM/CPT1A/HADHB/ACSL5/HSD17B4/ACSL6/ELOVL1"	10	1.6590539526555
"CD8-Naive:NLR_post_up"	"hsa05012"	"Parkinson disease"	"12/154"	"266/8159"	0.00441149466755784	0.0311325480824796	0.022687686861726	"CALM1/UBC/CALM2/PSMA5/NDUFA6/ATP5F1B/VDAC3/PSMB3/TUBB4B/ATF4/GNAI2/TUBA1C"	12	1.64420978064208
"CD56-NK:NLR_post_down"	"hsa04662"	"B cell receptor signaling pathway"	"4/54"	"82/8159"	0.00204630233128551	0.0297128643994446	0.0236944692180579	"NFKB1/NFKBIA/PIK3R1/NFATC2"	4	1.62535301552548
"CD56-NK:NLR_post_down"	"hsa05162"	"Measles"	"5/54"	"139/8159"	0.00216093559268688	0.0297128643994446	0.0236944692180579	"NFKB1/TNFAIP3/NFKBIA/PIK3R1/CCND3"	5	1.62535301552548
"CD8-Activated:NLR_post_down"	"hsa05014"	"Amyotrophic lateral sclerosis"	"25/277"	"364/8159"	0.000599054546003082	0.0275565091161418	0.0253284465941654	"UQCRQ/ATP5F1E/NDUFA3/NDUFB1/UQCR11/NDUFA13/NDUFC1/POM121C/NDUFA1/NDUFB8/POM121/ATG2A/NUP133/ATP5PO/MAP1LC3B/NDUFA7/NDUFA11/HNRNPA1L2/NUP98/NUP188/DCTN4/TUBB2A/CYCS/ERN1/ITPR3"	25	1.59639144488255
"CD8-Naive:NLR_post_up"	"hsa04668"	"TNF signaling pathway"	"7/154"	"112/8159"	0.00516111216441188	0.0354109640169371	0.0258055608220594	"TRADD/CCL5/FAS/CFLAR/TNFRSF1B/TRAF5/ATF4"	7	1.58828669814105
"CD8-Naive:NLR_post_up"	"hsa05020"	"Prion disease"	"12/154"	"273/8159"	0.00541737186975215	0.036164617616994	0.0263547820690645	"CCL5/FYN/PSMA5/HSPA1A/NDUFA6/ATP5F1B/CYBA/VDAC3/PSMB3/TUBB4B/ATF4/TUBA1C"	12	1.57914057066868
"CD4-Activated:NLR_pre_up"	"hsa05161"	"Hepatitis B"	"11/194"	"162/8159"	0.00162256830195517	0.0320457239636147	0.0264734828213739	"STAT4/CASP8/DDX58/SOS1/IKBKE/STAT1/PRKCB/STAT2/BCL2/SOS2/JAK2"	11	1.57718891965053
"CD4-Naive:NLR_pre_down"	"hsa04380"	"Osteoclast differentiation"	"9/163"	"128/8159"	0.00101749220774327	0.0287605405473859	0.0268541492889047	"SOCS3/LCK/NFATC1/NFKBIA/LCP2/SOCS1/TGFBR2/FOS/JUNB"	9	1.5709886010612
"CD4-Naive:NLR_pre_down"	"hsa04660"	"T cell receptor signaling pathway"	"8/163"	"104/8159"	0.00108303290764215	0.0287605405473859	0.0268541492889047	"CTLA4/LCK/NFATC1/NFKBIA/LCP2/ZAP70/FOS/CD3E"	8	1.5709886010612
"CD8-Naive:NLR_post_up"	"hsa04670"	"Leukocyte transendothelial migration"	"7/154"	"114/8159"	0.00568208882801098	0.0369335773820713	0.0269151576063678	"MYL12A/MYL12B/ITGB1/CD99/CYBA/ACTB/GNAI2"	7	1.57000307275428
"CD16-NK:NLR_post_up"	"hsa05221"	"Acute myeloid leukemia"	"9/402"	"67/8159"	0.00528483662908181	0.0348574330854332	0.0276965682240794	"BCL2A1/DUSP6/SPI1/CEBPA/TCF7/STAT5A/IKBKG/ZBTB16/PIM1"	9	1.55757403937153
"CD8-Activated:NLR_post_down"	"hsa04660"	"T cell receptor signaling pathway"	"11/277"	"104/8159"	0.000765478166141152	0.0301817105507083	0.02774138917895	"NCK2/MAP3K8/AKT2/PIK3R1/CBLB/MAP2K1/NFKBIB/BCL10/NFATC2/NFATC1/CD8A"	11	1.55687179496979
"CD56-NK:NLR_post_down"	"hsa05235"	"PD-L1 expression and PD-1 checkpoint pathway in cancer"	"4/54"	"89/8159"	0.00276081151001971	0.0350410691656348	0.0279434363362319	"NFKB1/NFKBIA/PIK3R1/NFATC2"	4	1.55372018769581
"CD8-Activated:NLR_pre_up"	"hsa05014"	"Amyotrophic lateral sclerosis"	"41/565"	"364/8159"	0.00124801208152638	0.0337583180425864	0.02807853200436	"BCL2/SETX/NDUFA12/CASP3/NDUFB3/NUP50/PSMC6/NDUFS6/COX7B/TARDBP/UBQLN1/RANBP2/NDUFA8/PIK3C3/GPX7/PSMA4/NUP107/HNRNPA2B1/NDUFS1/ATP5PF/NUP43/PSMA5/NDUFB7/NDUFB2/TPR/RB1CC1/C9orf72/SEM1/NUP153/PSMC5/SRSF3/CASP1/COX7C/MAPK14/NUP210/DAXX/NDUFA1/COX6B1/ATG2B/NRBF2/NDUFB6"	41	1.55162560163737
"CD8-Activated:NLR_pre_up"	"hsa00562"	"Inositol phosphate metabolism"	"13/565"	"73/8159"	0.00133870725553706	0.0337583180425864	0.02807853200436	"INPP4A/ITPKB/SYNJ2/PIK3C2A/INPP1/PIK3C3/PTEN/MTMR1/INPP5D/PLCB2/PLCB1/SYNJ1/MTM1"	13	1.55162560163737
"CD8-Activated:NLR_pre_up"	"hsa04650"	"Natural killer cell mediated cytotoxicity"	"19/565"	"131/8159"	0.00161478576666991	0.0337583180425864	0.02807853200436	"FCER1G/PTPN6/SYK/CASP3/SH3BP2/ICAM2/KLRC1/FCGR3A/TYROBP/SH2D1B/VAV3/NCR3/PTK2B/TNFSF10/PRF1/PTPN11/IFNGR1/ITGAL/PAK1"	19	1.55162560163737
"CD8-Activated:NLR_pre_up"	"hsa04140"	"Autophagy - animal"	"20/565"	"141/8159"	0.00162353551000821	0.0337583180425864	0.02807853200436	"BCL2/CFLAR/CTSD/VAMP8/ATG7/PRKAA1/PIK3C3/PTEN/PRKACA/RPTOR/RB1CC1/HIF1A/C9orf72/VMP1/SUPT20H/ITPR1/LAMP2/ATG2B/STK11/NRBF2"	20	1.55162560163737
"CD8-Activated:NLR_pre_up"	"hsa05415"	"Diabetic cardiomyopathy"	"26/565"	"203/8159"	0.00163778773894228	0.0337583180425864	0.02807853200436	"NDUFA12/NCF2/NDUFB3/NDUFS6/CTSD/CD36/CYBB/COX7B/TGFBR1/NDUFA8/SP1/PTEN/NDUFS1/ATP5PF/NDUFB7/NDUFB2/NCF1/PLCB2/PLCB1/COX7C/MAPK14/NDUFA1/GSR/COX6B1/SMAD2/NDUFB6"	26	1.55162560163737
"CD8-Activated:NLR_pre_up"	"hsa04918"	"Thyroid hormone synthesis"	"13/565"	"75/8159"	0.00172977594110284	0.0337583180425864	0.02807853200436	"GNAQ/CREB3L2/ITPR2/GPX7/CANX/PRKACA/FXYD2/CREB1/PLCB2/PLCB1/ITPR1/GNAS/GSR"	13	1.55162560163737
"CD8-Activated:NLR_pre_up"	"hsa04145"	"Phagosome"	"21/565"	"152/8159"	0.0017564705490692	0.0337583180425864	0.02807853200436	"NCF2/DYNC1I2/CD36/CYBB/FCGR2A/DYNC1H1/STX7/CLEC7A/FCGR3A/ITGAM/ATP6V1C1/SEC22B/FCGR2B/PIK3C3/CANX/CTSS/CD14/ITGA5/NCF1/DYNC1LI2/LAMP2"	21	1.55162560163737
"CD8-Activated:NLR_pre_up"	"hsa04120"	"Ubiquitin mediated proteolysis"	"20/565"	"142/8159"	0.00177092815961109	0.0337583180425864	0.02807853200436	"HUWE1/BIRC6/TRIP12/MAP3K1/RBX1/UBE2W/MDM2/UBE4A/UBE2H/HERC3/PIAS2/BIRC3/UBR5/CUL4B/UBE2L3/UBA1/XIAP/RCHY1/WWP1/UBE2R2"	20	1.55162560163737
